speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
afcdov1,African Collared-Dove,Streptopelia roseogrisea,L269709,Lake Park (Reno),2023-02-02 08:03,1.0,39.5384031,-119.8360348,True,False,False,S127456195,X
buthum,Blue-throated Mountain-gem,Lampornis clemenciae,L3380924,*US-AZ-Cochise-Portal--2494 S. Old Canyon Rd. (private),2023-02-02 08:01,1.0,31.9063055,-109.1534289,True,False,True,S127490539,
x00686,Red-shouldered x Red-tailed Hawk (hybrid),Buteo lineatus x jamaicensis,L447466,Susquehanna State Park,2023-02-02 07:54,1.0,39.6050864,-76.1521454,True,True,False,S127456320,
orabis1,Northern Red Bishop,Euplectes franciscanus,L7381655,West Kendall Agricultural Area,2023-02-02 07:53,14.0,25.650781,-80.464181,True,True,False,S127483770,X
rotbec,Rose-throated Becard,Pachyramphus aglaiae,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-02 07:52,1.0,26.1849709,-98.3793885,True,True,False,S127476780,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L815817,Frank G. Bonelli RP/Puddingstone Reservoir and Surrounding Area,2023-02-02 07:45,1.0,34.0870104,-117.8050125,True,False,False,S127471258,
oahama,Oahu Amakihi,Chlorodrepanis flava,L22443371,Puʻu Pia Trail,2023-02-02 07:45,1.0,21.3247983,-157.7969742,True,False,True,S127495662,
lasfly,La Sagra's Flycatcher,Myiarchus sagrae,L22441863,"Bear Cut trail, Key Biscayne US-FL (25.7160,-80.1504)",2023-02-02 07:43,1.0,25.7161306,-80.1504665,True,True,True,S127446415,
x00628,Mallard x Northern Pintail (hybrid),Anas platyrhynchos x acuta,L1329001,Boomer Lake Park,2023-02-02 07:40,1.0,36.1510847,-97.0636046,True,True,False,S127441331,
comter,Common Tern,Sterna hirundo,L248017,Bolivar Flats Shorebird Sanctuary,2023-02-02 07:30,10.0,29.3711371,-94.7287083,True,False,False,S127467939,
x00787,Common Black x Red-shouldered Hawk (hybrid),Buteogallus anthracinus x Buteo lineatus,L761019,Santa Rosa Creek Trail and Delta Pond (west of Willowside Rd),2023-02-02 07:30,1.0,38.4453208,-122.8155613,True,True,False,S127494810,
rebpig1,Red-billed Pigeon,Patagioenas flavirostris,L3715748,Max A Mandel Golf Course,2023-02-02 07:25,10.0,27.660146,-99.66685,True,True,False,S127457886,
sstspa,Saltmarsh Sparrow,Ammospiza caudacuta,L127332,Fort De Soto Park,2023-02-02 07:10,2.0,27.6327266,-82.718157,True,True,False,S127457551,
baymac,Blue-and-yellow Macaw,Ara ararauna,L15402241,University of Miami--Gifford Arboretum,2023-02-02 07:05,7.0,25.723775,-80.2802432,True,False,False,S127469018,P
relpar,Red-lored Parrot,Amazona autumnalis,L4603374,Saintsgirl,2023-02-02 07:00,3.0,25.9375635,-97.5161371,True,False,True,S127831988,P
amewig,American Wigeon,Mareca americana,L22454235,"101-299 East Prairie Road, Lynden, Washington, US (48.986, -122.477)",2023-02-03 23:47,,48.9863058,-122.4770045,True,False,True,S127559363,
mallar3,Mallard,Anas platyrhynchos,L22454235,"101-299 East Prairie Road, Lynden, Washington, US (48.986, -122.477)",2023-02-03 23:47,,48.9863058,-122.4770045,True,False,True,S127559363,
sheowl,Short-eared Owl,Asio flammeus,L22454235,"101-299 East Prairie Road, Lynden, Washington, US (48.986, -122.477)",2023-02-03 23:47,1.0,48.9863058,-122.4770045,True,False,True,S127559363,
grhowl,Great Horned Owl,Bubo virginianus,L9893334,The Tree House,2023-02-03 23:26,2.0,36.221726,-81.775811,True,False,True,S127553274,
cangoo,Canada Goose,Branta canadensis,L11812011,"829 Wallridge Drive (private residence), Wake Forest, North Carolina, US (36.003, -78.515)",2023-02-03 23:23,1.0,36.0033695,-78.5149725,True,False,True,S127553113,
rocpig,Rock Pigeon,Columba livia,L22453860,"Interstate 10, Baton Rouge, Louisiana, US (30.439, -91.193)",2023-02-03 23:21,1.0,30.4392084,-91.1927541,True,False,True,S127557704,N
killde,Killdeer,Charadrius vociferus,L831814,Bowers Park,2023-02-03 22:51,3.0,37.3583896,-121.9737768,True,False,False,S127558279,
wesowl1,Western Screech-Owl,Megascops kennicottii,L4610915,Yard Birds,2023-02-03 22:51,1.0,40.399268,-111.7590255,True,False,True,S127640610,
blkpho,Black Phoebe,Sayornis nigricans,L831814,Bowers Park,2023-02-03 22:51,1.0,37.3583896,-121.9737768,True,False,False,S127558279,
easowl1,Eastern Screech-Owl,Megascops asio,L4454879,US-TX-Pasadena-4515 Olive Green Ct,2023-02-03 22:49,1.0,29.61233,-95.112571,True,False,True,S127555674,
brdowl,Barred Owl,Strix varia,L21645187,"519 Magnolia Bend, New Caney, Texas, US (30.177, -95.157)",2023-02-03 22:47,1.0,30.1765161,-95.1571198,True,False,True,S127555631,
calqua,California Quail,Callipepla californica,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,12.0,47.6434174,-118.0553055,True,False,False,S127558191,N
rinphe1,Ring-necked Pheasant,Phasianus colchicus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,8.0,47.6434174,-118.0553055,True,False,False,S127558191,N
moudov,Mourning Dove,Zenaida macroura,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,6.0,47.6434174,-118.0553055,True,False,False,S127558191,
blkvul,Black Vulture,Coragyps atratus,L22453850,"1028B Erika Lane, Breaux Bridge, Louisiana, US (30.287, -91.936)",2023-02-03 22:44,1.0,30.2869411,-91.9362223,True,False,True,S127557675,
coohaw,Cooper's Hawk,Accipiter cooperii,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,1.0,47.6434174,-118.0553055,True,False,False,S127558191,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,3.0,47.6434174,-118.0553055,True,False,False,S127558191,
rolhaw,Rough-legged Hawk,Buteo lagopus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,4.0,47.6434174,-118.0553055,True,False,False,S127558191,
snoowl1,Snowy Owl,Bubo scandiacus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,1.0,47.6434174,-118.0553055,True,False,False,S127558191,
dowwoo,Downy Woodpecker,Dryobates pubescens,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,1.0,47.6434174,-118.0553055,True,False,False,S127558191,
norfli,Northern Flicker,Colaptes auratus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,2.0,47.6434174,-118.0553055,True,False,False,S127558191,
amekes,American Kestrel,Falco sparverius,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,2.0,47.6434174,-118.0553055,True,False,False,S127558191,
prafal,Prairie Falcon,Falco mexicanus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,1.0,47.6434174,-118.0553055,True,False,False,S127558191,
bkbmag1,Black-billed Magpie,Pica hudsonia,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,5.0,47.6434174,-118.0553055,True,False,False,S127558191,
amecro,American Crow,Corvus brachyrhynchos,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,3.0,47.6434174,-118.0553055,True,False,False,S127558191,
comrav,Common Raven,Corvus corax,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,6.0,47.6434174,-118.0553055,True,False,False,S127558191,
horlar,Horned Lark,Eremophila alpestris,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,12.0,47.6434174,-118.0553055,True,False,False,S127558191,
rebnut,Red-breasted Nuthatch,Sitta canadensis,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,1.0,47.6434174,-118.0553055,True,False,False,S127558191,
eursta,European Starling,Sturnus vulgaris,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,10.0,47.6434174,-118.0553055,True,False,False,S127558191,N
amerob,American Robin,Turdus migratorius,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,4.0,47.6434174,-118.0553055,True,False,False,S127558191,
houspa,House Sparrow,Passer domesticus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,8.0,47.6434174,-118.0553055,True,False,False,S127558191,N
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L278414,Davenport Area--Morrison/Omans Rds.,2023-02-03 22:44,6.0,47.6434174,-118.0553055,True,False,False,S127558191,
comgra,Common Grackle,Quiscalus quiscula,L22453848,"Interstate 10, Scott, Louisiana, US (30.247, -92.069)",2023-02-03 22:37,1.0,30.2468664,-92.0685899,True,False,True,S127557669,
snogoo,Snow Goose,Anser caerulescens,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,3.0,39.9411497,-105.1445031,True,False,False,S127557034,
cacgoo1,Cackling Goose,Branta hutchinsii,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,500.0,39.9411497,-105.1445031,True,False,False,S127557034,
norsho,Northern Shoveler,Spatula clypeata,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,2.0,39.9411497,-105.1445031,True,False,False,S127557034,
gadwal,Gadwall,Mareca strepera,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,5.0,39.9411497,-105.1445031,True,False,False,S127557034,
canvas,Canvasback,Aythya valisineria,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,2.0,39.9411497,-105.1445031,True,False,False,S127557034,
redhea,Redhead,Aythya americana,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,30.0,39.9411497,-105.1445031,True,False,False,S127557034,
rinduc,Ring-necked Duck,Aythya collaris,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,15.0,39.9411497,-105.1445031,True,False,False,S127557034,
comgol,Common Goldeneye,Bucephala clangula,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,15.0,39.9411497,-105.1445031,True,False,False,S127557034,
commer,Common Merganser,Mergus merganser,L4901357,Hodgson-Harris Reservoir,2023-02-03 22:29,5.0,39.9411497,-105.1445031,True,False,False,S127557034,
ambduc,American Black Duck,Anas rubripes,L22453080,"923 Clintonville Road, Wallingford, Connecticut, US (41.411, -72.825)",2023-02-03 22:17,4.0,41.4108797,-72.8254308,True,False,True,S127551309,
lessca,Lesser Scaup,Aythya affinis,L18469258,Sugden,2023-02-03 22:17,18.0,26.1125334,-81.7662838,True,False,True,S127551158,
lotduc,Long-tailed Duck,Clangula hyemalis,L22453080,"923 Clintonville Road, Wallingford, Connecticut, US (41.411, -72.825)",2023-02-03 22:17,10.0,41.4108797,-72.8254308,True,False,True,S127551309,
comgal1,Common Gallinule,Gallinula galeata,L18469258,Sugden,2023-02-03 22:17,7.0,26.1125334,-81.7662838,True,False,True,S127551158,
y00475,American Coot,Fulica americana,L18469258,Sugden,2023-02-03 22:17,12.0,26.1125334,-81.7662838,True,False,True,S127551158,
anhing,Anhinga,Anhinga anhinga,L18469258,Sugden,2023-02-03 22:17,4.0,26.1125334,-81.7662838,True,False,True,S127551158,
grbher3,Great Blue Heron,Ardea herodias,L18469258,Sugden,2023-02-03 22:17,1.0,26.1125334,-81.7662838,True,False,True,S127551158,
libher,Little Blue Heron,Egretta caerulea,L18469258,Sugden,2023-02-03 22:17,2.0,26.1125334,-81.7662838,True,False,True,S127551158,
whiibi,White Ibis,Eudocimus albus,L18469258,Sugden,2023-02-03 22:17,8.0,26.1125334,-81.7662838,True,False,True,S127551158,
osprey,Osprey,Pandion haliaetus,L18469258,Sugden,2023-02-03 22:17,1.0,26.1125334,-81.7662838,True,False,True,S127551158,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L22453080,"923 Clintonville Road, Wallingford, Connecticut, US (41.411, -72.825)",2023-02-03 22:17,1.0,41.4108797,-72.8254308,True,False,True,S127551309,
easpho,Eastern Phoebe,Sayornis phoebe,L18469258,Sugden,2023-02-03 22:17,1.0,26.1125334,-81.7662838,True,False,True,S127551158,
carwre,Carolina Wren,Thryothorus ludovicianus,L22453080,"923 Clintonville Road, Wallingford, Connecticut, US (41.411, -72.825)",2023-02-03 22:17,1.0,41.4108797,-72.8254308,True,False,True,S127551309,
normoc,Northern Mockingbird,Mimus polyglottos,L18469258,Sugden,2023-02-03 22:17,5.0,26.1125334,-81.7662838,True,False,True,S127551158,
daejun,Dark-eyed Junco,Junco hyemalis,L22453080,"923 Clintonville Road, Wallingford, Connecticut, US (41.411, -72.825)",2023-02-03 22:17,30.0,41.4108797,-72.8254308,True,False,True,S127551309,
botgra,Boat-tailed Grackle,Quiscalus major,L18469258,Sugden,2023-02-03 22:17,3.0,26.1125334,-81.7662838,True,False,True,S127551158,
palwar,Palm Warbler,Setophaga palmarum,L18469258,Sugden,2023-02-03 22:17,9.0,26.1125334,-81.7662838,True,False,True,S127551158,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L18469258,Sugden,2023-02-03 22:17,14.0,26.1125334,-81.7662838,True,False,True,S127551158,
peflov,Rosy-faced Lovebird,Agapornis roseicollis,L22454054,"Phoenix, Arizona, US",2023-02-03 22:12,1.0,33.5039654,-112.079223,True,False,True,S127558514,N
grtgra,Great-tailed Grackle,Quiscalus mexicanus,L22454054,"Phoenix, Arizona, US",2023-02-03 22:12,1.0,33.5039654,-112.079223,True,False,True,S127558514,
brnpel,Brown Pelican,Pelecanus occidentalis,L4700891,Bradenton River Walk,2023-02-03 22:04,4.0,27.5002968,-82.5616121,True,False,False,S127550697,
turvul,Turkey Vulture,Cathartes aura,L4700891,Bradenton River Walk,2023-02-03 22:04,2.0,27.5002968,-82.5616121,True,False,False,S127550697,
blujay,Blue Jay,Cyanocitta cristata,L4700891,Bradenton River Walk,2023-02-03 22:04,1.0,27.5002968,-82.5616121,True,False,False,S127550697,
fiscro,Fish Crow,Corvus ossifragus,L4700891,Bradenton River Walk,2023-02-03 22:04,2.0,27.5002968,-82.5616121,True,False,False,S127550697,
brnowl,Barn Owl,Tyto alba,L3140641,"Paula Way, Woodland, CA",2023-02-03 22:00,2.0,38.656437,-121.79013,True,False,True,S127557368,
haiwoo,Hairy Woodpecker,Dryobates villosus,L14518503,"1286 Lost Nation Rd, Craftsbury Common US-VT 44.69008, -72.35944",2023-02-03 21:49,5.0,44.690077,-72.359444,True,False,True,S127550092,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L14518503,"1286 Lost Nation Rd, Craftsbury Common US-VT 44.69008, -72.35944",2023-02-03 21:49,2.0,44.690077,-72.359444,True,False,True,S127550092,
tuftit,Tufted Titmouse,Baeolophus bicolor,L14518503,"1286 Lost Nation Rd, Craftsbury Common US-VT 44.69008, -72.35944",2023-02-03 21:49,1.0,44.690077,-72.359444,True,False,True,S127550092,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L14518503,"1286 Lost Nation Rd, Craftsbury Common US-VT 44.69008, -72.35944",2023-02-03 21:49,1.0,44.690077,-72.359444,True,False,True,S127550092,
amegfi,American Goldfinch,Spinus tristis,L14518503,"1286 Lost Nation Rd, Craftsbury Common US-VT 44.69008, -72.35944",2023-02-03 21:49,2.0,44.690077,-72.359444,True,False,True,S127550092,
tunswa,Tundra Swan,Cygnus columbianus,L718380,Chopawamsic Creek Watchable Wildlife Area,2023-02-03 21:32,7.0,38.5144,-77.3319,True,False,False,S127549496,
gnwtea,Green-winged Teal,Anas crecca,L13926361,Hefner,2023-02-03 21:16,1.0,35.56265,-97.574707,True,False,True,S127551283,
gresca,Greater Scaup,Aythya marila,L13926361,Hefner,2023-02-03 21:16,4.0,35.56265,-97.574707,True,False,True,S127551283,
buffle,Bufflehead,Bucephala albeola,L13926361,Hefner,2023-02-03 21:16,1.0,35.56265,-97.574707,True,False,True,S127551283,
pibgre,Pied-billed Grebe,Podilymbus podiceps,L13926361,Hefner,2023-02-03 21:16,2.0,35.56265,-97.574707,True,False,True,S127551283,
horgre,Horned Grebe,Podiceps auritus,L13926361,Hefner,2023-02-03 21:16,1.0,35.56265,-97.574707,True,False,True,S127551283,
leasan,Least Sandpiper,Calidris minutilla,L13926361,Hefner,2023-02-03 21:16,12.0,35.56265,-97.574707,True,False,True,S127551283,
ribgul,Ring-billed Gull,Larus delawarensis,L13926361,Hefner,2023-02-03 21:16,120.0,35.56265,-97.574707,True,False,True,S127551283,
norcar,Northern Cardinal,Cardinalis cardinalis,L22452629,Helen’s house,2023-02-03 21:06,1.0,38.931781,-77.074083,True,False,True,S127548677,
perfal,Peregrine Falcon,Falco peregrinus,L1528599,Devil's Slide Trail and Egg Rock,2023-02-03 21:00,1.0,37.5755522,-122.5173359,True,False,False,S127556146,
laugul,Laughing Gull,Leucophaeus atricilla,L165195,Cypress Point Park,2023-02-03 20:53,1.0,27.9500746,-82.5432364,True,False,False,S127548307,
blkski,Black Skimmer,Rynchops niger,L165195,Cypress Point Park,2023-02-03 20:53,1.0,27.9500746,-82.5432364,True,False,False,S127548307,
rosspo1,Roseate Spoonbill,Platalea ajaja,L165195,Cypress Point Park,2023-02-03 20:53,1.0,27.9500746,-82.5432364,True,False,False,S127548307,
shshaw,Sharp-shinned Hawk,Accipiter striatus,L18291854,"4217 North Burns Road, Spokane Valley, Washington, US (47.697, -117.206)",2023-02-03 20:53,1.0,47.6966607,-117.2055107,True,False,True,S127556053,
baleag,Bald Eagle,Haliaeetus leucocephalus,L6661364,"802 Lakeshore Dr, Lake Waccamaw US-NC (34.3139,-78.5112)",2023-02-03 20:53,1.0,34.31393,-78.511238,True,False,True,S127548240,
merlin,Merlin,Falco columbarius,L18291854,"4217 North Burns Road, Spokane Valley, Washington, US (47.697, -117.206)",2023-02-03 20:53,1.0,47.6966607,-117.2055107,True,False,True,S127556053,
mouchi,Mountain Chickadee,Poecile gambeli,L18291854,"4217 North Burns Road, Spokane Valley, Washington, US (47.697, -117.206)",2023-02-03 20:53,1.0,47.6966607,-117.2055107,True,False,True,S127556053,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L6661364,"802 Lakeshore Dr, Lake Waccamaw US-NC (34.3139,-78.5112)",2023-02-03 20:53,200.0,34.31393,-78.511238,True,False,True,S127548240,
houfin,House Finch,Haemorhous mexicanus,L18291854,"4217 North Burns Road, Spokane Valley, Washington, US (47.697, -117.206)",2023-02-03 20:53,6.0,47.6966607,-117.2055107,True,False,True,S127556053,
ycnher,Yellow-crowned Night-Heron,Nyctanassa violacea,L13394289,"Surfside, FL",2023-02-03 20:49,1.0,25.873643,-80.127169,True,False,True,S127548670,
eucdov,Eurasian Collared-Dove,Streptopelia decaocto,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,2.0,31.6517228,-110.5342411,True,False,True,S127551737,N
norhar2,Northern Harrier,Circus hudsonius,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,2.0,31.6517228,-110.5342411,True,False,True,S127551737,
labwoo,Ladder-backed Woodpecker,Dryobates scalaris,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,1.0,31.6517228,-110.5342411,True,False,True,S127551737,
cubthr,Curve-billed Thrasher,Toxostoma curvirostre,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,1.0,31.6517228,-110.5342411,True,False,True,S127551737,
moublu,Mountain Bluebird,Sialia currucoides,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,3.0,31.6517228,-110.5342411,True,False,True,S127551737,
brebla,Brewer's Blackbird,Euphagus cyanocephalus,L22453172,"11 Camino Del Corral, Elgin, Arizona, US (31.652, -110.534)",2023-02-03 20:42,30.0,31.6517228,-110.5342411,True,False,True,S127551737,
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,2.0,37.3510183,-119.7359967,True,False,True,S127555549,
acowoo,Acorn Woodpecker,Melanerpes formicivorus,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,12.0,37.3510183,-119.7359967,True,False,True,S127555549,
nutwoo,Nuttall's Woodpecker,Dryobates nuttallii,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,6.0,37.3510183,-119.7359967,True,False,True,S127555549,
brncre,Brown Creeper,Certhia americana,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,1.0,37.3510183,-119.7359967,True,False,True,S127555549,
calthr,California Thrasher,Toxostoma redivivum,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,6.0,37.3510183,-119.7359967,True,False,True,S127555549,
wesblu,Western Bluebird,Sialia mexicana,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,2.0,37.3510183,-119.7359967,True,False,True,S127555549,
phaino,Phainopepla,Phainopepla nitens,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,2.0,37.3510183,-119.7359967,True,False,True,S127555549,
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,22.0,37.3510183,-119.7359967,True,False,True,S127555549,
caltow,California Towhee,Melozone crissalis,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,12.0,37.3510183,-119.7359967,True,False,True,S127555549,
spotow,Spotted Towhee,Pipilo maculatus,L22453493,"41411 Little Creek Road, Ahwahnee, California, US (37.351, -119.736)",2023-02-03 20:41,6.0,37.3510183,-119.7359967,True,False,True,S127555549,
easblu,Eastern Bluebird,Sialia sialis,L13534634,"106 Bear Walk Dr, Milford US-PA 41.29245, -74.88406",2023-02-03 20:35,1.0,41.292447,-74.884061,True,False,True,S127547577,
sursco,Surf Scoter,Melanitta perspicillata,L616118,Bob Jones Trail,2023-02-03 20:16,9.0,35.1886907,-120.7193907,True,False,False,S127553208,
wesgre,Western Grebe,Aechmophorus occidentalis,L616118,Bob Jones Trail,2023-02-03 20:16,2.0,35.1886907,-120.7193907,True,False,False,S127553208,
blkoys,Black Oystercatcher,Haematopus bachmani,L616118,Bob Jones Trail,2023-02-03 20:16,1.0,35.1886907,-120.7193907,True,False,False,S127553208,
whimbr,Whimbrel,Numenius phaeopus,L616118,Bob Jones Trail,2023-02-03 20:16,15.0,35.1886907,-120.7193907,True,False,False,S127553208,
blktur,Black Turnstone,Arenaria melanocephala,L616118,Bob Jones Trail,2023-02-03 20:16,8.0,35.1886907,-120.7193907,True,False,False,S127553208,
sander,Sanderling,Calidris alba,L616118,Bob Jones Trail,2023-02-03 20:16,1.0,35.1886907,-120.7193907,True,False,False,S127553208,
sposan,Spotted Sandpiper,Actitis macularius,L616118,Bob Jones Trail,2023-02-03 20:16,3.0,35.1886907,-120.7193907,True,False,False,S127553208,
wesgul,Western Gull,Larus occidentalis,L616118,Bob Jones Trail,2023-02-03 20:16,20.0,35.1886907,-120.7193907,True,False,False,S127553208,
bracor,Brandt's Cormorant,Urile penicillatus,L616118,Bob Jones Trail,2023-02-03 20:16,2.0,35.1886907,-120.7193907,True,False,False,S127553208,
doccor,Double-crested Cormorant,Nannopterum auritum,L616118,Bob Jones Trail,2023-02-03 20:16,10.0,35.1886907,-120.7193907,True,False,False,S127553208,
snoegr,Snowy Egret,Egretta thula,L616118,Bob Jones Trail,2023-02-03 20:16,18.0,35.1886907,-120.7193907,True,False,False,S127553208,
bcnher,Black-crowned Night-Heron,Nycticorax nycticorax,L616118,Bob Jones Trail,2023-02-03 20:16,2.0,35.1886907,-120.7193907,True,False,False,S127553208,
belkin1,Belted Kingfisher,Megaceryle alcyon,L616118,Bob Jones Trail,2023-02-03 20:16,1.0,35.1886907,-120.7193907,True,False,False,S127553208,
saypho,Say's Phoebe,Sayornis saya,L616118,Bob Jones Trail,2023-02-03 20:16,2.0,35.1886907,-120.7193907,True,False,False,S127553208,
stejay,Steller's Jay,Cyanocitta stelleri,L616118,Bob Jones Trail,2023-02-03 20:16,1.0,35.1886907,-120.7193907,True,False,False,S127553208,
cowscj1,California Scrub-Jay,Aphelocoma californica,L616118,Bob Jones Trail,2023-02-03 20:16,3.0,35.1886907,-120.7193907,True,False,False,S127553208,
gocspa,Golden-crowned Sparrow,Zonotrichia atricapilla,L616118,Bob Jones Trail,2023-02-03 20:16,2.0,35.1886907,-120.7193907,True,False,False,S127553208,
sonspa,Song Sparrow,Melospiza melodia,L616118,Bob Jones Trail,2023-02-03 20:16,1.0,35.1886907,-120.7193907,True,False,False,S127553208,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L15303089,"18 Casa Dr, Mansfield US-MA 42.02933, -71.23396",2023-02-03 20:15,1.0,42.029326,-71.233956,True,False,True,S127794885,
sancra,Sandhill Crane,Antigone canadensis,L4555804,"Ridge Road, Carmel",2023-02-03 20:10,,39.9742918,-86.1090803,True,False,True,S127778132,
nswowl,Northern Saw-whet Owl,Aegolius acadicus,L2635767,A Private Residence,2023-02-03 20:02,1.0,43.8321678,-123.091876,True,False,True,S127552813,
reshaw,Red-shouldered Hawk,Buteo lineatus,L21619498,backyard*,2023-02-03 19:31,2.0,34.076102,-84.78531,True,False,True,S127545267,
carchi,Carolina Chickadee,Poecile carolinensis,L21619498,backyard*,2023-02-03 19:31,18.0,34.076102,-84.78531,True,False,True,S127545267,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L21619498,backyard*,2023-02-03 19:31,3.0,34.076102,-84.78531,True,False,True,S127545267,
gockin,Golden-crowned Kinglet,Regulus satrapa,L21619498,backyard*,2023-02-03 19:31,1.0,34.076102,-84.78531,True,False,True,S127545267,
winwre3,Winter Wren,Troglodytes hiemalis,L21619498,backyard*,2023-02-03 19:31,1.0,34.076102,-84.78531,True,False,True,S127545267,
chispa,Chipping Sparrow,Spizella passerina,L21619498,backyard*,2023-02-03 19:31,12.0,34.076102,-84.78531,True,False,True,S127545267,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L21619498,backyard*,2023-02-03 19:31,2.0,34.076102,-84.78531,True,False,True,S127545267,
orcwar,Orange-crowned Warbler,Leiothlypis celata,L21619498,backyard*,2023-02-03 19:31,2.0,34.076102,-84.78531,True,False,True,S127545267,
pinwar,Pine Warbler,Setophaga pinus,L21619498,backyard*,2023-02-03 19:31,1.0,34.076102,-84.78531,True,False,True,S127545267,
cogdov,Common Ground Dove,Columbina passerina,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
whtdov,White-tipped Dove,Leptotila verreauxi,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
hrshaw,Harris's Hawk,Parabuteo unicinctus,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
gofwoo,Golden-fronted Woodpecker,Melanerpes aurifrons,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
y00678,Crested Caracara,Caracara plancus,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
grekis,Great Kiskadee,Pitangus sulphuratus,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
